"DKFZP686H10254"	"1847739"	"2"	"1936708"	"14"	
"MGC8941"	"1841864"	"2"	"1936709"	"7"	
"FLJ16537"	"1867713"	"2"	"1936710"	"8"	
"TSASE"	"1857513"	"2"	"1936711"	"5"	
"FLJ11731"	"1873829"	"2"	"1936712"	"8"	
"RP4-758J24.3"	"1854900"	"2"	"1936713"	"12"	
"PRCAD"	"1875160"	"2"	"1936714"	"5"	
"DKFZP434A132"	"1875160"	"2"	"1936715"	"12"	
"NCRNA00144"	"1845240"	"2"	"1936716"	"10"	
"LOC646249"	"1864995"	"2"	"1936717"	"9"	
"NCRNA00124"	"1876026"	"2"	"1936718"	"10"	
"FLJ11490"	"1845797"	"2"	"1936719"	"8"	
"LBP"	"1846520"	"2"	"1936720"	"3"	
"SKR1"	"1859101"	"2"	"1936721"	"4"	
"CREB2"	"1839443"	"2"	"1936722"	"5"	
"RSTS"	"1866695"	"2"	"1936723"	"4"	
"MGC138362"	"1842407"	"2"	"1936724"	"9"	
"MGC111110"	"1874753"	"2"	"1936725"	"9"	
"CRHR"	"1843637"	"2"	"1936726"	"4"	
"DPYSL1"	"1871654"	"2"	"1936727"	"6"	
"CRTL1"	"1868911"	"2"	"1936728"	"5"	
"PRO1843"	"1843484"	"2"	"1936729"	"7"	
"PHASII"	"1847640"	"2"	"1936730"	"6"	
"VAULT3"	"1844248"	"2"	"1936731"	"6"	
"ALPHA1"	"1869826"	"2"	"1936732"	"6"	
"RAGE"	"1857875"	"2"	"1936733"	"4"	
"MGC22357"	"1857875"	"2"	"1936734"	"8"	
"CACNLG"	"1849205"	"2"	"1936735"	"6"	
"PHKD"	"1849226"	"2"	"1936736"	"4"	
"PHKD2"	"1878424"	"2"	"1936737"	"5"	
"NERF-1A"	"1851212"	"2"	"1936738"	"7"	
"EMAPL"	"1840794"	"2"	"1936739"	"5"	
"MGC99619"	"1839831"	"2"	"1936740"	"8"	
"EMP-1"	"1838786"	"2"	"1936741"	"5"	
"ADH-4"	"1874943"	"2"	"1936742"	"5"	
"IFI-4"	"1860186"	"2"	"1936743"	"5"	
"DSRAD"	"1860186"	"2"	"1936744"	"5"	
"MGC10598"	"1875521"	"2"	"1936745"	"8"	
"NOF"	"1861059"	"2"	"1936746"	"3"	
"L49MT"	"1861059"	"2"	"1936747"	"5"	
"DJ1024C24.1"	"1879282"	"2"	"1936748"	"11"	
"NSDDR"	"1839063"	"2"	"1936749"	"5"	
"MGC1894"	"1868422"	"2"	"1936750"	"7"	
"FHOD4"	"1868422"	"2"	"1936751"	"5"	
"CAR4"	"1872072"	"2"	"1936752"	"4"	
"JMC8"	"1854104"	"2"	"1936753"	"4"	
"TRKE"	"1873286"	"2"	"1936754"	"4"	
"C7ORF1"	"1863915"	"2"	"1936755"	"6"	
"CRABPI"	"1840824"	"2"	"1936756"	"6"	
"CREB"	"1876544"	"2"	"1936757"	"4"	
"PTPA"	"1837728"	"2"	"1936758"	"4"	
"PP4"	"1848674"	"2"	"1936759"	"3"	
"SPC"	"1869690"	"2"	"1936760"	"3"	
"GT24"	"1843129"	"2"	"1936761"	"4"	
"MGC3886"	"1849670"	"2"	"1936762"	"7"	
"P75"	"1859476"	"2"	"1936763"	"3"	
"CCRL1"	"1875759"	"2"	"1936764"	"5"	
"FLRN"	"1867024"	"2"	"1936765"	"4"	
"RHOGDI2"	"1846893"	"2"	"1936766"	"7"	
"RAP1GN1"	"1846893"	"2"	"1936767"	"7"	
"MGC52227"	"1872649"	"2"	"1936768"	"8"	
"PASD3"	"1859070"	"2"	"1936769"	"5"	
"DKFZP686L0365"	"1845800"	"2"	"1936770"	"13"	
"DO"	"1876617"	"2"	"1936771"	"2"	
"FLJ22079"	"1869051"	"2"	"1936772"	"8"	
"AZ2"	"1838824"	"2"	"1936773"	"3"	
"HCL3"	"1855665"	"2"	"1936774"	"4"	
"BEY"	"1855665"	"2"	"1936775"	"3"	
"DKFZP686N24248"	"1876254"	"2"	"1936776"	"14"	
"CPAMD6"	"1856552"	"2"	"1936777"	"6"	
"RAB1"	"1867664"	"2"	"1936778"	"4"	
"RASGRF3"	"1853831"	"2"	"1936779"	"7"	
"HRAD51"	"1869856"	"2"	"1936780"	"6"	
"MGC104277"	"1852049"	"2"	"1936781"	"9"	
"HREC2"	"1865409"	"2"	"1936782"	"5"	
"RAGE1"	"1875315"	"2"	"1936783"	"5"	
"ERA"	"1867389"	"2"	"1936784"	"3"	
"ESRL1"	"1846604"	"2"	"1936785"	"5"	
"ERR1"	"1846604"	"2"	"1936786"	"4"	
"D5S1995"	"1849879"	"2"	"1936787"	"7"	
"EWS"	"1869941"	"2"	"1936788"	"3"	
"SOTV"	"1856923"	"2"	"1936789"	"4"	
"CRP1"	"1863307"	"2"	"1936790"	"4"	
"HCG"	"1839538"	"2"	"1936791"	"3"	
"LAMP"	"1839529"	"2"	"1936792"	"4"	
"FLJ25486"	"1842112"	"2"	"1936793"	"8"	
"TNFR-RP"	"1857755"	"2"	"1936794"	"7"	
"LU"	"1856164"	"2"	"1936795"	"2"	
"CD229"	"1865217"	"2"	"1936796"	"5"	
"CRAF"	"1853953"	"2"	"1936797"	"4"	
"MGC43321"	"1864652"	"2"	"1936798"	"8"	
"RAP1"	"1876838"	"2"	"1936799"	"4"	
"BA12D24.1.2"	"1857849"	"2"	"1936800"	"11"	
"7L1A"	"1873279"	"2"	"1936801"	"4"	
"RNS2"	"1838447"	"2"	"1936802"	"4"	
"DKFZP781D08126"	"1855922"	"2"	"1936803"	"14"	
"EZH1"	"1849609"	"2"	"1936804"	"4"	
"DKFZP313L1234"	"1879183"	"2"	"1936805"	"13"	
"AMGX"	"1863702"	"2"	"1936806"	"4"	
"AMY1"	"1868908"	"2"	"1936807"	"4"	
"PA"	"1854455"	"2"	"1936808"	"2"	
"HMN7B"	"1875042"	"2"	"1936809"	"5"	
"XPE-BF"	"1857408"	"2"	"1936810"	"6"	
"DBP-RB"	"1867255"	"2"	"1936811"	"6"	
"HUMP68"	"1846745"	"2"	"1936812"	"6"	
"DDX9"	"1875221"	"2"	"1936813"	"4"	
"MGC133249"	"1853498"	"2"	"1936814"	"9"	
"FLJ26625"	"1874129"	"2"	"1936815"	"8"	
"XLPD"	"1837747"	"2"	"1936816"	"4"	
"ESA"	"1866568"	"2"	"1936817"	"3"	
"CO-17A"	"1866568"	"2"	"1936818"	"6"	
"LZMS"	"1854363"	"2"	"1936819"	"4"	
"RNU1A1"	"1878162"	"2"	"1936820"	"6"	
"U7.55"	"1847184"	"2"	"1936821"	"5"	
"U7"	"1847184"	"2"	"1936822"	"2"	
"U13.12A"	"1873487"	"2"	"1936823"	"7"	
"MGC33776"	"1838463"	"2"	"1936824"	"8"	
"MGC9320"	"1862028"	"2"	"1936825"	"7"	
"PKR1"	"1870540"	"2"	"1936826"	"4"	
"LPC1"	"1855279"	"2"	"1936827"	"4"	
"LPC2"	"1851170"	"2"	"1936828"	"4"	
"CD3Q"	"1859192"	"2"	"1936829"	"4"	
"P24"	"1870587"	"2"	"1936830"	"3"	
"BTCC-1"	"1870587"	"2"	"1936831"	"6"	
"HP-3"	"1870325"	"2"	"1936832"	"4"	
"HNP3"	"1870325"	"2"	"1936833"	"4"	
"DEF6"	"1858766"	"2"	"1936834"	"4"	
"ADN"	"1870113"	"2"	"1936835"	"3"	
"DFF1"	"1856947"	"2"	"1936836"	"4"	
"MGC120059"	"1859545"	"2"	"1936837"	"9"	
"B-MYB"	"1840189"	"2"	"1936838"	"5"	
"MYCL"	"1874660"	"2"	"1936839"	"4"	
"NMYC"	"1863684"	"2"	"1936840"	"4"	
"MGC133384"	"1877036"	"2"	"1936841"	"9"	
"MYHC-EMB"	"1852976"	"2"	"1936842"	"8"	
"MYH2B"	"1876626"	"2"	"1936843"	"5"	
"MYHCA"	"1877822"	"2"	"1936844"	"5"	
"MYHCB"	"1873046"	"2"	"1936845"	"5"	
"MPD1"	"1873046"	"2"	"1936846"	"4"	
"DKFZP451F047"	"1873046"	"2"	"1936847"	"12"	
"FTNS"	"1858533"	"2"	"1936848"	"4"	
"FLJ16467"	"1875859"	"2"	"1936849"	"8"	
"KE4"	"1856596"	"2"	"1936850"	"3"	
"LDL-PLA2"	"1875059"	"2"	"1936851"	"8"	
"DKFZP434D2111"	"1872978"	"2"	"1936852"	"13"	
"MGC133233"	"1837800"	"2"	"1936853"	"9"	
"CAMP-GEFII"	"1868478"	"2"	"1936854"	"10"	
"TPPP1"	"1856696"	"2"	"1936855"	"5"	
"HLJ1"	"1851627"	"2"	"1936856"	"4"	
"BIG-3"	"1868455"	"2"	"1936857"	"5"	
"PAPAS"	"1865892"	"2"	"1936858"	"5"	
"CD2BP1S"	"1865892"	"2"	"1936859"	"7"	
"RAI3"	"1847415"	"2"	"1936860"	"4"	
"EMAP115"	"1875525"	"2"	"1936861"	"7"	
"NADC-1"	"1870743"	"2"	"1936862"	"6"	
"PAPSS"	"1847304"	"2"	"1936863"	"5"	
"DR4"	"1842353"	"2"	"1936864"	"3"	
"PEX11-BETA"	"1846217"	"2"	"1936865"	"10"	
"ZNF-XQ"	"1849003"	"2"	"1936866"	"6"	
"PHZ-15"	"1878450"	"2"	"1936867"	"6"	
"PLZF"	"1865836"	"2"	"1936868"	"4"	
"MGC125660"	"1867294"	"2"	"1936869"	"9"	
"RNF147"	"1848638"	"2"	"1936870"	"6"	
"ZBP-89"	"1872640"	"2"	"1936871"	"6"	
"BFCOL1"	"1872640"	"2"	"1936872"	"6"	
"HDH-VIII"	"1872622"	"2"	"1936873"	"8"	
"MGC104454"	"1845567"	"2"	"1936874"	"9"	
"FLJ00282"	"1845567"	"2"	"1936875"	"8"	
"HSP-CBF"	"1852956"	"2"	"1936876"	"7"	
"SLC21A6"	"1851259"	"2"	"1936877"	"7"	
"LST-1"	"1851259"	"2"	"1936878"	"5"	
"MGC1343"	"1856765"	"2"	"1936879"	"7"	
"BHLHC12"	"1873175"	"2"	"1936880"	"7"	
"SIAT7"	"1853617"	"2"	"1936881"	"5"	
"RNF97"	"1852013"	"2"	"1936882"	"5"	
"KIAA0749"	"1862865"	"2"	"1936883"	"8"	
"DKFZP686G1042"	"1860168"	"2"	"1936884"	"13"	
"NF"	"1844623"	"2"	"1936885"	"2"	
"MGC70907"	"1842625"	"2"	"1936886"	"8"	
"HRG22"	"1866726"	"2"	"1936887"	"5"	
"SUHW5"	"1867665"	"2"	"1936888"	"5"	
"ZMYND23"	"1842178"	"2"	"1936889"	"7"	
"TMEM3"	"1876079"	"2"	"1936890"	"5"	
"B3GN-T3"	"1876079"	"2"	"1936891"	"7"	
"RNF3A"	"1844539"	"2"	"1936892"	"5"	
"H3FEP"	"1861969"	"2"	"1936893"	"5"	
"PH2B/I"	"1867265"	"2"	"1936894"	"6"	
"H2AFFP"	"1842853"	"2"	"1936895"	"6"	
"RNF94"	"1838773"	"2"	"1936896"	"5"	
"MGC163152"	"1854478"	"2"	"1936897"	"9"	
"HDMP1"	"1864251"	"2"	"1936898"	"5"	
"ACCPN"	"1859218"	"2"	"1936899"	"5"	
"KIAA1315"	"1866187"	"2"	"1936900"	"8"	
"ESCS"	"1864484"	"2"	"1936901"	"4"	
"HLN"	"1876996"	"2"	"1936902"	"3"	
"MIRP2"	"1860320"	"2"	"1936903"	"5"	
"HD5"	"1870012"	"2"	"1936904"	"3"	
"RPC39"	"1850293"	"2"	"1936905"	"5"	
"PAF65A"	"1875888"	"2"	"1936906"	"6"	
"MGC4288"	"1875888"	"2"	"1936907"	"7"	
"PA2.26"	"1838903"	"2"	"1936908"	"6"	
"ATP5JG"	"1860036"	"2"	"1936909"	"6"	
"LEMD7"	"1841615"	"2"	"1936910"	"5"	
"KIAA0306"	"1854537"	"2"	"1936911"	"8"	
"MGC20339"	"1870864"	"2"	"1936912"	"8"	
"P116RIP"	"1854640"	"2"	"1936913"	"7"	
"M-RIP"	"1854640"	"2"	"1936914"	"5"	
"SMARCE1R"	"1859862"	"2"	"1936915"	"8"	
"MGC138502"	"1843741"	"2"	"1936916"	"9"	
"SEMA1"	"1852945"	"2"	"1936917"	"5"	
"HG55"	"1865204"	"2"	"1936918"	"4"	
"BAM"	"1844174"	"2"	"1936919"	"3"	
"TASTIN"	"1863767"	"2"	"1936920"	"6"	
"ADPRT2"	"1864553"	"2"	"1936921"	"6"	
"LEPREL3"	"1846377"	"2"	"1936922"	"7"	
"UNC13"	"1867921"	"2"	"1936923"	"5"	
"MGC39814"	"1847844"	"2"	"1936924"	"8"	
"P150TSP"	"1879104"	"2"	"1936925"	"7"	
"PSP24"	"1870453"	"2"	"1936926"	"5"	
"MANA-ER"	"1873588"	"2"	"1936927"	"7"	
"DKFZP434J0310"	"1875253"	"2"	"1936928"	"13"	
"CPF8"	"1867228"	"2"	"1936929"	"4"	
"VPS54A"	"1845788"	"2"	"1936930"	"6"	
"CCCAP"	"1876524"	"2"	"1936931"	"5"	
"NY-CO-31"	"1874341"	"2"	"1936932"	"8"	
"MGC131800"	"1874341"	"2"	"1936933"	"9"	
"OR11-3"	"1861209"	"2"	"1936934"	"6"	
"SIAL3"	"1841770"	"2"	"1936935"	"5"	
"KIAA0067"	"1853645"	"2"	"1936936"	"8"	
"GRIP1"	"1839102"	"2"	"1936937"	"5"	
"MGC169141"	"1870632"	"2"	"1936938"	"9"	
"FLJ46484"	"1870632"	"2"	"1936939"	"8"	
"SM25H2"	"1852136"	"2"	"1936940"	"6"	
"RH70"	"1848331"	"2"	"1936941"	"4"	
"MMGL"	"1852118"	"2"	"1936942"	"4"	
"FLJ13327"	"1850187"	"2"	"1936943"	"8"	
"MGC117165"	"1851205"	"2"	"1936944"	"9"	
"KIAA0789"	"1851205"	"2"	"1936945"	"8"	
"KIAA0140"	"1855118"	"2"	"1936946"	"8"	
"IRC2"	"1847605"	"2"	"1936947"	"4"	
"EPSILON-COP"	"1868300"	"2"	"1936948"	"11"	
"RBP-L"	"1869512"	"2"	"1936949"	"5"	
"GNT-IVA"	"1856784"	"2"	"1936950"	"7"	
"FLJ61121"	"1849150"	"2"	"1936951"	"8"	
"KIAA0657"	"1838427"	"2"	"1936952"	"8"	
"PUMH2"	"1864341"	"2"	"1936953"	"5"	
"TORC1"	"1853460"	"2"	"1936954"	"5"	
"FNBP2"	"1841830"	"2"	"1936955"	"5"	
"MGC4307"	"1867572"	"2"	"1936956"	"7"	
"SMG-7"	"1862333"	"2"	"1936957"	"5"	
"MGC138494"	"1853535"	"2"	"1936958"	"9"	
"KIAA0447"	"1853535"	"2"	"1936959"	"8"	
"JM-27"	"1856447"	"2"	"1936960"	"5"	
"PCPNI"	"1853481"	"2"	"1936961"	"5"	
"NPI"	"1853481"	"2"	"1936962"	"3"	
"MPP11"	"1876949"	"2"	"1936963"	"5"	
"MGC125275"	"1876844"	"2"	"1936964"	"9"	
"MGC116701"	"1876844"	"2"	"1936965"	"9"	
"MAP17"	"1865219"	"2"	"1936966"	"5"	
"MRXE"	"1854810"	"2"	"1936967"	"4"	
"MGC120358"	"1852151"	"2"	"1936968"	"9"	
"D13S327"	"1876088"	"2"	"1936969"	"7"	
"SDR9C4"	"1847780"	"2"	"1936970"	"6"	
"TGAM77"	"1843301"	"2"	"1936971"	"6"	
"RP11-54H19.7"	"1867783"	"2"	"1936972"	"12"	
"LPTSRP1"	"1867783"	"2"	"1936973"	"7"	
"SPECC1L"	"1875297"	"2"	"1936974"	"7"	
"KIAA1282"	"1848245"	"2"	"1936975"	"8"	
"PKCG"	"1855620"	"2"	"1936976"	"4"	
"MGC141919"	"1866600"	"2"	"1936977"	"9"	
"PCLD"	"1856246"	"2"	"1936978"	"4"	
"DNPK1"	"1872207"	"2"	"1936979"	"5"	
"MGC71944"	"1848539"	"2"	"1936980"	"8"	
"P44ERK1"	"1846695"	"2"	"1936981"	"7"	
"CD153"	"1859709"	"2"	"1936982"	"5"	
"DKFZP781K21102"	"1876241"	"2"	"1936983"	"14"	
"NTPDASE-5"	"1846729"	"2"	"1936984"	"9"	
"MGC163357"	"1846729"	"2"	"1936985"	"9"	
"MGC9013"	"1839382"	"2"	"1936986"	"7"	
"GP39"	"1848580"	"2"	"1936987"	"4"	
"MC56"	"1841634"	"2"	"1936988"	"4"	
"PKC12"	"1839694"	"2"	"1936989"	"5"	
"PKBP1L"	"1870777"	"2"	"1936990"	"6"	
"FKBP12"	"1863532"	"2"	"1936991"	"6"	
"HBI"	"1847524"	"2"	"1936992"	"3"	
"FKHL4"	"1839079"	"2"	"1936993"	"5"	
"BF1"	"1839079"	"2"	"1936994"	"3"	
"MGC142163"	"1872852"	"2"	"1936995"	"9"	
"UBL5"	"1862887"	"2"	"1936996"	"4"	
"EPVH"	"1849596"	"2"	"1936997"	"4"	
"P97MAPK"	"1859390"	"2"	"1936998"	"7"	
"SAPK2"	"1854078"	"2"	"1936999"	"5"	
"PRKM11"	"1854078"	"2"	"1937000"	"6"	
"MKK7"	"1859884"	"2"	"1937001"	"4"	
"MGC3597"	"1874287"	"2"	"1937002"	"7"	
"MIRL"	"1870954"	"2"	"1937003"	"4"	
"EJ16"	"1870954"	"2"	"1937004"	"4"	
"ME491"	"1860703"	"2"	"1937005"	"5"	
"DKFZP686M18236"	"1851044"	"2"	"1937006"	"14"	
"TSPAN28"	"1843774"	"2"	"1937007"	"7"	
"CDD"	"1860579"	"2"	"1937008"	"3"	
"MGC129591"	"1878129"	"2"	"1937009"	"9"	
"TEM"	"1846077"	"2"	"1937010"	"3"	
"SBS"	"1846077"	"2"	"1937011"	"3"	
"P450DX"	"1850890"	"2"	"1937012"	"6"	
"AHH"	"1850890"	"2"	"1937013"	"3"	
"FKHL10"	"1847473"	"2"	"1937014"	"6"	
"FREAC7"	"1842717"	"2"	"1937015"	"6"	
"TRIDENT"	"1860698"	"2"	"1937016"	"7"	
"FKHRL1P2"	"1855066"	"2"	"1937017"	"8"	
"TABP"	"1850384"	"2"	"1937018"	"4"	
"AOI"	"1850384"	"2"	"1937019"	"3"	
"PC2"	"1859042"	"2"	"1937020"	"3"	
"MGC3932"	"1875896"	"2"	"1937021"	"7"	
"MGC126275"	"1861702"	"2"	"1937022"	"9"	
"DKFZP781P1017"	"1861702"	"2"	"1937023"	"13"	
"TPA"	"1877159"	"2"	"1937024"	"3"	
"OR1F5"	"1856987"	"2"	"1937025"	"5"	
"RIG1"	"1843467"	"2"	"1937026"	"4"	
"RAS-GRF2"	"1838008"	"2"	"1937027"	"8"	
"P105-RB"	"1853424"	"2"	"1937028"	"7"	
"RBBP2"	"1845751"	"2"	"1937029"	"5"	
"HCC-4"	"1860387"	"2"	"1937030"	"5"	
"FLJ43262"	"1857191"	"2"	"1937031"	"8"	
"CYP2A"	"1862447"	"2"	"1937032"	"5"	
"CPAD"	"1842238"	"2"	"1937033"	"4"	
"CYP2A"	"1860813"	"2"	"1937034"	"5"	
"CPB6"	"1845182"	"2"	"1937035"	"4"	
"P450-6B/29C"	"1855914"	"2"	"1937036"	"11"	
"P450-DB1"	"1865960"	"2"	"1937037"	"8"	
"MGC120389"	"1865960"	"2"	"1937038"	"9"	
"AGSW"	"1871018"	"2"	"1937039"	"4"	
"ASP"	"1867317"	"2"	"1937040"	"3"	
"KIAA1747"	"1872940"	"2"	"1937041"	"8"	
"ALP"	"1866402"	"2"	"1937042"	"3"	
"AICARFT"	"1841565"	"2"	"1937043"	"7"	
"HAH1"	"1837554"	"2"	"1937044"	"4"	
"MGC3285"	"1855714"	"2"	"1937045"	"7"	
"MGC13276"	"1848167"	"2"	"1937046"	"8"	
"OLFRA04"	"1863081"	"2"	"1937047"	"7"	
"ORCTL2"	"1850537"	"2"	"1937048"	"6"	
"DKFZP667A184"	"1850537"	"2"	"1937049"	"12"	
"AGP2"	"1872217"	"2"	"1937050"	"4"	
"OSBP1"	"1868691"	"2"	"1937051"	"5"	
"MGC138856"	"1856597"	"2"	"1937052"	"9"	
"OGP"	"1852884"	"2"	"1937053"	"3"	
"UNR"	"1841388"	"2"	"1937054"	"3"	
"PO4DB"	"1840324"	"2"	"1937055"	"5"	
"RBPC2"	"1875484"	"2"	"1937056"	"5"	
"FLJ39337"	"1844139"	"2"	"1937057"	"8"	
"AOFMD"	"1860854"	"2"	"1937058"	"5"	
"EIF2AK1"	"1860898"	"2"	"1937059"	"7"	
"P52RIPK"	"1878317"	"2"	"1937060"	"7"	
"NEF4"	"1853926"	"2"	"1937061"	"4"	
"CP35"	"1861522"	"2"	"1937062"	"4"	
"CYP4AII"	"1872031"	"2"	"1937063"	"7"	
"CYPIVB1"	"1866528"	"2"	"1937064"	"7"	
"MGC126826"	"1849266"	"2"	"1937065"	"9"	
"FLJ36771"	"1865977"	"2"	"1937066"	"8"	
"CF2R"	"1840640"	"2"	"1937067"	"4"	
"CD142"	"1870600"	"2"	"1937068"	"5"	
"F13A"	"1877178"	"2"	"1937069"	"4"	
"E-FABP"	"1874225"	"2"	"1937070"	"6"	
"CHC1L"	"1863343"	"2"	"1937071"	"5"	
"MI2-BETA"	"1857646"	"2"	"1937072"	"8"	
"3-ALPHA-HSD"	"1841640"	"2"	"1937073"	"11"	
"ASRT7"	"1860839"	"2"	"1937074"	"5"	
"CHN"	"1841022"	"2"	"1937075"	"3"	
"ARHGAP2"	"1841022"	"2"	"1937076"	"7"	
"CHRNA"	"1852521"	"2"	"1937077"	"5"	
"ACHRD"	"1852521"	"2"	"1937078"	"5"	
"HCNP"	"1874132"	"2"	"1937079"	"4"	
"PMSL2"	"1875590"	"2"	"1937080"	"5"	
"PMX1"	"1840021"	"2"	"1937081"	"4"	
"PNSC1"	"1849353"	"2"	"1937082"	"5"	
"POLD"	"1849865"	"2"	"1937083"	"4"	
"CANP2"	"1866223"	"2"	"1937084"	"5"	
"P94"	"1866320"	"2"	"1937085"	"3"	
"IL1BC"	"1859306"	"2"	"1937086"	"5"	
"ICE"	"1859306"	"2"	"1937087"	"3"	
"CRYB1"	"1875371"	"2"	"1937088"	"5"	
"MRX68"	"1875925"	"2"	"1937089"	"5"	
"ACS4"	"1875925"	"2"	"1937090"	"4"	
"FRSA"	"1863706"	"2"	"1937091"	"4"	
"FAS"	"1877724"	"2"	"1937092"	"3"	
"EBN"	"1873063"	"2"	"1937093"	"3"	
"NMORI"	"1862454"	"2"	"1937094"	"5"	
"LAD"	"1837400"	"2"	"1937095"	"3"	
"FLJ16395"	"1869562"	"2"	"1937096"	"8"	
"RPB31"	"1876031"	"2"	"1937097"	"5"	
"RPB14.4"	"1877430"	"2"	"1937098"	"7"	
"RPABC2"	"1877430"	"2"	"1937099"	"6"	
"MGC71910"	"1846353"	"2"	"1937100"	"8"	
"HSRPB10B"	"1866386"	"2"	"1937101"	"8"	
"MTRPOL"	"1854938"	"2"	"1937102"	"6"	
"CRYG6"	"1871434"	"2"	"1937103"	"5"	
"RIE2"	"1862049"	"2"	"1937104"	"4"	
"BTF3"	"1878341"	"2"	"1937105"	"4"	
"CLIPINC"	"1843633"	"2"	"1937106"	"7"	
"CARD4"	"1861063"	"2"	"1937107"	"5"	
"DKFZP564L0562"	"1870683"	"2"	"1937108"	"13"	
"P122-RHOGAP"	"1840603"	"2"	"1937109"	"11"	
"ATPASEII"	"1862837"	"2"	"1937110"	"8"	
"HMSNL"	"1865976"	"2"	"1937111"	"5"	
"MGC3505"	"1873784"	"2"	"1937112"	"7"	
"H12.3"	"1854323"	"2"	"1937113"	"5"	
"CAIR-1"	"1848804"	"2"	"1937114"	"6"	
"KIAA0576"	"1857902"	"2"	"1937115"	"8"	
"SCYB14"	"1854271"	"2"	"1937116"	"6"	
"PHLP3"	"1850914"	"2"	"1937117"	"5"	
"CDGS4"	"1861295"	"2"	"1937118"	"5"	
"REG-GAMMA"	"1861324"	"2"	"1937119"	"9"	
"CRLR"	"1848885"	"2"	"1937120"	"4"	
"HL11"	"1843685"	"2"	"1937121"	"4"	
"DNAHC1"	"1843685"	"2"	"1937122"	"6"	
"MIZF"	"1849708"	"2"	"1937123"	"4"	
"HINF-P"	"1849708"	"2"	"1937124"	"6"	
"PHLPP2"	"1875232"	"2"	"1937125"	"6"	
"MGC126804"	"1870889"	"2"	"1937126"	"9"	
"KIAA0830"	"1867989"	"2"	"1937127"	"8"	
"HEC"	"1873339"	"2"	"1937128"	"3"	
"NAP-22"	"1869491"	"2"	"1937129"	"6"	
"YR-29"	"1856082"	"2"	"1937130"	"5"	
"PIS1"	"1866218"	"2"	"1937131"	"4"	
"DG6"	"1861572"	"2"	"1937132"	"3"	
"FLJ10938"	"1872587"	"2"	"1937133"	"8"	
"MGC48822"	"1871052"	"2"	"1937134"	"8"	
"DKFZP547P234"	"1840230"	"2"	"1937135"	"12"	
"MGC23922"	"1849166"	"2"	"1937136"	"8"	
"H2A.Y"	"1869624"	"2"	"1937137"	"5"	
"FLJ22530"	"1875663"	"2"	"1937138"	"8"	
"MRJ"	"1837417"	"2"	"1937139"	"3"	
"DKFZP586N1922"	"1837683"	"2"	"1937140"	"13"	
"LP2254"	"1860357"	"2"	"1937141"	"6"	
"FLJ34770"	"1861883"	"2"	"1937142"	"8"	
"THEA"	"1853473"	"2"	"1937143"	"4"	
"ERP44"	"1875642"	"2"	"1937144"	"5"	
"RP11-302K17.6"	"1873568"	"2"	"1937145"	"13"	
"KIAA0760"	"1872745"	"2"	"1937146"	"8"	
"OPHN1L"	"1858308"	"2"	"1937147"	"6"	
"FLJ23699"	"1856654"	"2"	"1937148"	"8"	
"SPC97P"	"1857268"	"2"	"1937149"	"6"	
"SCYA27"	"1845911"	"2"	"1937150"	"6"	
"CD85J"	"1857502"	"2"	"1937151"	"5"	
"EDM4"	"1851621"	"2"	"1937152"	"4"	
"NET-5"	"1852416"	"2"	"1937153"	"5"	
"CMRF35"	"1839682"	"2"	"1937154"	"6"	
"ABC37"	"1839678"	"2"	"1937155"	"5"	
"DKFZP586K1823"	"1863758"	"2"	"1937156"	"13"	
"C1ORF3"	"1845649"	"2"	"1937157"	"6"	
"HSPC272"	"1839362"	"2"	"1937158"	"7"	
"PTPPSI"	"1866824"	"2"	"1937159"	"6"	
"PCP-2"	"1866824"	"2"	"1937160"	"5"	
"GLEPP1"	"1866824"	"2"	"1937161"	"6"	
"MGC22455"	"1853854"	"2"	"1937162"	"8"	
"AIE-75"	"1872825"	"2"	"1937163"	"6"	
"DEL1"	"1842577"	"2"	"1937164"	"4"	
"KIAA0836"	"1864371"	"2"	"1937165"	"8"	
"KIAA0437"	"1861323"	"2"	"1937166"	"8"	
"UBXD7"	"1875308"	"2"	"1937167"	"5"	
"MGC70433"	"1875474"	"2"	"1937168"	"8"	
"DJ994E9.4"	"1863713"	"2"	"1937169"	"9"	
"FLJ16828"	"1838941"	"2"	"1937170"	"8"	
"FLJ43727"	"1846038"	"2"	"1937171"	"8"	
"DKFZP686E01115"	"1846038"	"2"	"1937172"	"14"	
"DKFZP686B19246"	"1849069"	"2"	"1937173"	"14"	
"KIAA0634"	"1861069"	"2"	"1937174"	"8"	
"ATPIS"	"1857673"	"2"	"1937175"	"5"	
"EP3A"	"1867082"	"2"	"1937176"	"4"	
"FHR4"	"1865813"	"2"	"1937177"	"4"	
"MRP-S30"	"1878958"	"2"	"1937178"	"7"	
"GPR73A"	"1872051"	"2"	"1937179"	"6"	
"GLYD"	"1868093"	"2"	"1937180"	"4"	
"GLXR"	"1868093"	"2"	"1937181"	"4"	
"KIAA1381"	"1838183"	"2"	"1937182"	"8"	
"WDR39"	"1842943"	"2"	"1937183"	"5"	
"P20-ARC"	"1847036"	"2"	"1937184"	"7"	
"AOE37-2"	"1862036"	"2"	"1937185"	"7"	
"FLJ26963"	"1864926"	"2"	"1937186"	"8"	
"POPDC1"	"1859988"	"2"	"1937187"	"6"	
"YDR378C"	"1844343"	"2"	"1937188"	"7"	
