"RPS26P21"	"36223"	"GENE:100271105"	"1838624"	"GENE"		"Gene"	
"HSCRM1"	"22234"	"GENE:404720"	"1838625"	"GENE"		"Gene"	
"TRBV6-2"	"11279"	"GENE:28605"	"1838626"	"GENE"		"Gene"	
"TAS2R3"	"11084"	"GENE:50831"	"1838627"	"GENE"		"Gene"	
"LOC100129113"	"30699"	"GENE:100129113"	"1838628"	"GENE"		"Gene"	
"TRNAQ44P"	"34365"	"GENE:100189503"	"1838629"	"GENE"		"Gene"	
"USP9YP23"	"40161"	"GENE:100500798"	"1838630"	"GENE"		"Gene"	
"LOC100128086"	"35518"	"GENE:100128086"	"1838631"	"GENE"		"Gene"	
"C21orf56"	"16626"	"GENE:84221"	"1838632"	"GENE"		"Gene"	
"SPRYD5"	"17991"	"GENE:84767"	"1838633"	"GENE"		"Gene"	
"MIR5705"	"38302"	"GENE:100847027"	"1838634"	"GENE"		"Gene"	
"TPM3P8"	"26202"	"GENE:646839"	"1838635"	"GENE"		"Gene"	
"AK3P2"	"31550"	"GENE:100419074"	"1838636"	"GENE"		"Gene"	
"RPS19P4"	"36069"	"GENE:100132049"	"1838637"	"GENE"		"Gene"	
"MIR30E"	"22401"	"GENE:407034"	"1838638"	"GENE"		"Gene"	
"PCDH7"	"4423"	"GENE:5099"	"1838639"	"GENE"		"Gene"	
"C12orf65"	"19963"	"GENE:91574"	"1838640"	"GENE"		"Gene"	
"MIR520H"	"28034"	"GENE:574493"	"1838641"	"GENE"		"Gene"	
"CAP1P1"	"28370"	"GENE:401076"	"1838642"	"GENE"		"Gene"	
"LOC646745"	"26171"	"GENE:646745"	"1838643"	"GENE"		"Gene"	
"WDR26"	"20861"	"GENE:80232"	"1838644"	"GENE"		"Gene"	
"PKMYT1"	"6658"	"GENE:9088"	"1838645"	"GENE"		"Gene"	
"IQCC"	"13549"	"GENE:55721"	"1838646"	"GENE"		"Gene"	
"SPG41"	"36826"	"GENE:100359402"	"1838647"	"GENE"		"Gene"	
"LOC100505750"	"41011"	"GENE:100505750"	"1838648"	"GENE"		"Gene"	
"CXCL1"	"1824"	"GENE:2919"	"1838649"	"GENE"		"Gene"	
"MED26"	"7804"	"GENE:9441"	"1838650"	"GENE"		"Gene"	
"HRES1"	"3487"	"GENE:3272"	"1838651"	"GENE"		"Gene"	
"LOC100422007"	"37785"	"GENE:100422007"	"1838652"	"GENE"		"Gene"	
"MIR5197"	"38266"	"GENE:100846991"	"1838653"	"GENE"		"Gene"	
"SMPD4"	"13473"	"GENE:55627"	"1838654"	"GENE"		"Gene"	
"LRRC16B"	"19499"	"GENE:90668"	"1838655"	"GENE"		"Gene"	
"LOC100507094"	"37854"	"GENE:100507094"	"1838656"	"GENE"		"Gene"	
"MC3R"	"2819"	"GENE:4159"	"1838657"	"GENE"		"Gene"	
"HOXB@"	"3433"	"GENE:3210"	"1838658"	"GENE"		"Gene"	
"NT5C1A"	"17541"	"GENE:84618"	"1838659"	"GENE"		"Gene"	
"SEMA3E"	"8038"	"GENE:9723"	"1838660"	"GENE"		"Gene"	
"GRAMD1B"	"13688"	"GENE:57476"	"1838661"	"GENE"		"Gene"	
"FIBP"	"7584"	"GENE:9158"	"1838662"	"GENE"		"Gene"	
"WT1"	"5581"	"GENE:7490"	"1838663"	"GENE"		"Gene"	
"LOC100422213"	"38131"	"GENE:100422213"	"1838664"	"GENE"		"Gene"	
"SNORA68"	"10203"	"GENE:26780"	"1838665"	"GENE"		"Gene"	
"AIM1"	"172"	"GENE:202"	"1838666"	"GENE"		"Gene"	
"FLJ14186"	"28394"	"GENE:401149"	"1838667"	"GENE"		"Gene"	
"RPL6P8"	"30391"	"GENE:100133100"	"1838668"	"GENE"		"Gene"	
"MIR548AJ2"	"40473"	"GENE:100616252"	"1838669"	"GENE"		"Gene"	
"LOC148145"	"20571"	"GENE:148145"	"1838670"	"GENE"		"Gene"	
"FAM108A2"	"23972"	"GENE:728917"	"1838671"	"GENE"		"Gene"	
"CTSL1P8"	"996"	"GENE:1518"	"1838672"	"GENE"		"Gene"	
"HOXB7"	"3440"	"GENE:3217"	"1838673"	"GENE"		"Gene"	
"LOC100507406"	"38247"	"GENE:100507406"	"1838674"	"GENE"		"Gene"	
"PP1P"	"21531"	"GENE:151842"	"1838675"	"GENE"		"Gene"	
"DNAJC12"	"12952"	"GENE:56521"	"1838676"	"GENE"		"Gene"	
"FAM21B"	"13571"	"GENE:55747"	"1838677"	"GENE"		"Gene"	
"ETV4"	"1988"	"GENE:2118"	"1838678"	"GENE"		"Gene"	
"TAS2R7"	"11090"	"GENE:50837"	"1838679"	"GENE"		"Gene"	
"DEFB107A"	"18742"	"GENE:245910"	"1838680"	"GENE"		"Gene"	
"VN1R73P"	"35931"	"GENE:100312818"	"1838681"	"GENE"		"Gene"	
"FRA11H"	"2274"	"GENE:2446"	"1838682"	"GENE"		"Gene"	
"CSDA"	"6709"	"GENE:8531"	"1838683"	"GENE"		"Gene"	
"FRA11D"	"2269"	"GENE:2441"	"1838684"	"GENE"		"Gene"	
"LOC100133991"	"30826"	"GENE:100133991"	"1838685"	"GENE"		"Gene"	
"SERBP1P1"	"24179"	"GENE:389866"	"1838686"	"GENE"		"Gene"	
"LOC246723"	"18804"	"GENE:246723"	"1838687"	"GENE"		"Gene"	
"CSE"	"922"	"GENE:1433"	"1838688"	"GENE"		"Gene"	
"LOC100509315"	"38931"	"GENE:100509315"	"1838689"	"GENE"		"Gene"	
"NDUFB7"	"4118"	"GENE:4713"	"1838690"	"GENE"		"Gene"	
"MIR2117"	"36321"	"GENE:100313779"	"1838691"	"GENE"		"Gene"	
"RASSF7"	"7249"	"GENE:8045"	"1838692"	"GENE"		"Gene"	
"DNAH3"	"13429"	"GENE:55567"	"1838693"	"GENE"		"Gene"	
"NEK3"	"4148"	"GENE:4752"	"1838694"	"GENE"		"Gene"	
"ZNF225"	"7098"	"GENE:7768"	"1838695"	"GENE"		"Gene"	
"LOC100418832"	"31097"	"GENE:100418832"	"1838696"	"GENE"		"Gene"	
"PPP6R2"	"8019"	"GENE:9701"	"1838697"	"GENE"		"Gene"	
"HDLC2"	"28223"	"GENE:353127"	"1838698"	"GENE"		"Gene"	
"SHFM2"	"5154"	"GENE:6463"	"1838699"	"GENE"		"Gene"	
"GATA4"	"2423"	"GENE:2626"	"1838700"	"GENE"		"Gene"	
"IGHEP2"	"2653"	"GENE:3499"	"1838701"	"GENE"		"Gene"	
"LOC100132247"	"36144"	"GENE:100132247"	"1840076"	"GENE"		"Gene"	
"GUSBP7"	"36574"	"GENE:100132456"	"1840077"	"GENE"		"Gene"	
"TUBAP2"	"27387"	"GENE:399942"	"1840078"	"GENE"		"Gene"	
"LOC389120"	"23691"	"GENE:389120"	"1840079"	"GENE"		"Gene"	
"GNB1L"	"12401"	"GENE:54584"	"1840080"	"GENE"		"Gene"	
"TRB@"	"5995"	"GENE:6957"	"1840081"	"GENE"		"Gene"	
"CMAS"	"12798"	"GENE:55907"	"1840082"	"GENE"		"Gene"	
"LOC100505735"	"41003"	"GENE:100505735"	"1840083"	"GENE"		"Gene"	
"IGHD3-3"	"11202"	"GENE:28501"	"1840084"	"GENE"		"Gene"	
"TPM3P2"	"15876"	"GENE:170555"	"1840085"	"GENE"		"Gene"	
"FGFR3P1"	"39641"	"GENE:100462812"	"1840086"	"GENE"		"Gene"	
"FNDC4"	"14015"	"GENE:64838"	"1840087"	"GENE"		"Gene"	
"LOC644060"	"22997"	"GENE:644060"	"1840088"	"GENE"		"Gene"	
"LOC100420484"	"39837"	"GENE:100420484"	"1840089"	"GENE"		"Gene"	
"LOC653453"	"27673"	"GENE:653453"	"1840090"	"GENE"		"Gene"	
"COG2"	"9397"	"GENE:22796"	"1840091"	"GENE"		"Gene"	
"OR8V1P"	"20736"	"GENE:282776"	"1840092"	"GENE"		"Gene"	
"LOC647946"	"26713"	"GENE:647946"	"1840093"	"GENE"		"Gene"	
"TAS2R64P"	"17388"	"GENE:338412"	"1840094"	"GENE"		"Gene"	
"LOC100652840"	"41540"	"GENE:100652840"	"1840095"	"GENE"		"Gene"	
"SNORD1A"	"28698"	"GENE:677848"	"1840096"	"GENE"		"Gene"	
"PTP4A1P1"	"41962"	"GENE:100421652"	"1840097"	"GENE"		"Gene"	
"DNASE2B"	"14097"	"GENE:58511"	"1840098"	"GENE"		"Gene"	
"COPB2"	"7671"	"GENE:9276"	"1840099"	"GENE"		"Gene"	
"AASTH1"	"27017"	"GENE:544317"	"1840100"	"GENE"		"Gene"	
"NRN1L"	"15757"	"GENE:123904"	"1840101"	"GENE"		"Gene"	
"LOC100289161"	"34060"	"GENE:100289161"	"1840102"	"GENE"		"Gene"	
"C8orf69"	"28477"	"GENE:619344"	"1840103"	"GENE"		"Gene"	
"NKAIN1P1"	"39611"	"GENE:100462647"	"1840104"	"GENE"		"Gene"	
"LOC100533632"	"39673"	"GENE:100533632"	"1840105"	"GENE"		"Gene"	
"TRBJ2-2P"	"11301"	"GENE:28627"	"1840106"	"GENE"		"Gene"	
"FAP"	"2046"	"GENE:2191"	"1840107"	"GENE"		"Gene"	
"MAGT1"	"16529"	"GENE:84061"	"1840108"	"GENE"		"Gene"	
"LOC646070"	"25236"	"GENE:646070"	"1840109"	"GENE"		"Gene"	
"METTL2B"	"13616"	"GENE:55798"	"1840110"	"GENE"		"Gene"	
"SLCO6A1"	"17704"	"GENE:133482"	"1840111"	"GENE"		"Gene"	
"NOL10"	"20342"	"GENE:79954"	"1840112"	"GENE"		"Gene"	
"IL8"	"2970"	"GENE:3576"	"1840113"	"GENE"		"Gene"	
"TRNAS12"	"33035"	"GENE:100189157"	"1840114"	"GENE"		"Gene"	
"LOC730792"	"25405"	"GENE:730792"	"1840115"	"GENE"		"Gene"	
"LOC100422312"	"38451"	"GENE:100422312"	"1840116"	"GENE"		"Gene"	
"ACOT8"	"7411"	"GENE:10005"	"1840117"	"GENE"		"Gene"	
"RPS26P39"	"35555"	"GENE:100128168"	"1840118"	"GENE"		"Gene"	
"MIR126"	"22281"	"GENE:406913"	"1840119"	"GENE"		"Gene"	
"C9orf141"	"17308"	"GENE:203235"	"1840120"	"GENE"		"Gene"	
"RIPK4"	"12246"	"GENE:54101"	"1840121"	"GENE"		"Gene"	
"LOC100288971"	"34005"	"GENE:100288971"	"1840122"	"GENE"		"Gene"	
"TPI1"	"6191"	"GENE:7167"	"1840123"	"GENE"		"Gene"	
"LMLN"	"18988"	"GENE:89782"	"1840124"	"GENE"		"Gene"	
"OR2P1P"	"25113"	"GENE:442183"	"1840125"	"GENE"		"Gene"	
"CUZD1"	"11052"	"GENE:50624"	"1840126"	"GENE"		"Gene"	
"FLJ34747"	"27422"	"GENE:400121"	"1840127"	"GENE"		"Gene"	
"CLIC2"	"730"	"GENE:1193"	"1840128"	"GENE"		"Gene"	
"ARSC2"	"483"	"GENE:413"	"1840129"	"GENE"		"Gene"	
"SYNPR"	"17663"	"GENE:132204"	"1840130"	"GENE"		"Gene"	
"LOC392508"	"26933"	"GENE:392508"	"1840131"	"GENE"		"Gene"	
"ARID4A"	"4620"	"GENE:5926"	"1840132"	"GENE"		"Gene"	
"RPL23AP44"	"26458"	"GENE:391825"	"1840133"	"GENE"		"Gene"	
"CTPP"	"9017"	"GENE:10306"	"1840134"	"GENE"		"Gene"	
"LOC100286918"	"31358"	"GENE:100286918"	"1840135"	"GENE"		"Gene"	
"KMO"	"6741"	"GENE:8564"	"1840136"	"GENE"		"Gene"	
"MIR3142"	"39272"	"GENE:100422938"	"1840137"	"GENE"		"Gene"	
"RAB4B-EGLN2"	"39381"	"GENE:100529264"	"1840138"	"GENE"		"Gene"	
"OR14J1"	"25120"	"GENE:442191"	"1840139"	"GENE"		"Gene"	
"LOC100132884"	"29971"	"GENE:100132884"	"1840140"	"GENE"		"Gene"	
"NEXN-AS1"	"29257"	"GENE:374987"	"1840141"	"GENE"		"Gene"	
"DECR1"	"1118"	"GENE:1666"	"1840142"	"GENE"		"Gene"	
"TGIF2LY"	"19497"	"GENE:90655"	"1840143"	"GENE"		"Gene"	
"ARPC3P1"	"18971"	"GENE:87171"	"1840144"	"GENE"		"Gene"	
"SYT14"	"19718"	"GENE:255928"	"1840145"	"GENE"		"Gene"	
"CALB1"	"1435"	"GENE:793"	"1840146"	"GENE"		"Gene"	
"RIN2"	"12303"	"GENE:54453"	"1840147"	"GENE"		"Gene"	
"MIR4706"	"41141"	"GENE:100616490"	"1840148"	"GENE"		"Gene"	
"ZBTB41"	"28764"	"GENE:360023"	"1840149"	"GENE"		"Gene"	
"FNTAP2"	"2178"	"GENE:2341"	"1840150"	"GENE"		"Gene"	
"UBA3"	"6617"	"GENE:9039"	"1840151"	"GENE"		"Gene"	
"LOC100419928"	"32816"	"GENE:100419928"	"1840152"	"GENE"		"Gene"	
"LOC100505880"	"41095"	"GENE:100505880"	"1840153"	"GENE"		"Gene"	
"PARP16"	"12138"	"GENE:54956"	"1840154"	"GENE"		"Gene"	
"GOLPH3"	"14292"	"GENE:64083"	"1840155"	"GENE"		"Gene"	
"IL1RAP"	"2952"	"GENE:3556"	"1840156"	"GENE"		"Gene"	
"AGBL2"	"19878"	"GENE:79841"	"1840157"	"GENE"		"Gene"	
"DPYSL4"	"8285"	"GENE:10570"	"1840158"	"GENE"		"Gene"	
"LOC100422501"	"38696"	"GENE:100422501"	"1840159"	"GENE"		"Gene"	
"LOC100505577"	"40635"	"GENE:100505577"	"1840160"	"GENE"		"Gene"	
"BAAT"	"600"	"GENE:570"	"1840161"	"GENE"		"Gene"	
"RPL35AP22"	"30523"	"GENE:100271507"	"1840162"	"GENE"		"Gene"	
"PNMAL2"	"13681"	"GENE:57469"	"1840163"	"GENE"		"Gene"	
"PIRC33"	"36384"	"GENE:100313854"	"1840164"	"GENE"		"Gene"	
"MAGI2"	"8163"	"GENE:9863"	"1840165"	"GENE"		"Gene"	
"TSPY11P"	"27297"	"GENE:347584"	"1840166"	"GENE"		"Gene"	
"DNAJC17"	"13206"	"GENE:55192"	"1840167"	"GENE"		"Gene"	
"MAT2B"	"10623"	"GENE:27430"	"1840168"	"GENE"		"Gene"	
"LOC493754"	"26534"	"GENE:493754"	"1840169"	"GENE"		"Gene"	
"EDC4"	"9175"	"GENE:23644"	"1840170"	"GENE"		"Gene"	
"ISCA2"	"15726"	"GENE:122961"	"1840171"	"GENE"		"Gene"	
"NPM1P5"	"4242"	"GENE:4874"	"1840172"	"GENE"		"Gene"	
"LYNX1"	"25849"	"GENE:66004"	"1840173"	"GENE"		"Gene"	
"PPIH"	"8194"	"GENE:10465"	"1840174"	"GENE"		"Gene"	
"LOC100505667"	"40686"	"GENE:100505667"	"1841552"	"GENE"		"Gene"	
"ATP5G1"	"562"	"GENE:516"	"1841553"	"GENE"		"Gene"	
"ZNF645"	"14830"	"GENE:158506"	"1841554"	"GENE"		"Gene"	
"LOC100421545"	"41906"	"GENE:100421545"	"1841555"	"GENE"		"Gene"	
"BP20"	"26070"	"GENE:474216"	"1841556"	"GENE"		"Gene"	
"LOC100129611"	"31629"	"GENE:100129611"	"1841557"	"GENE"		"Gene"	
"RPL9P30"	"36500"	"GENE:100128710"	"1841558"	"GENE"		"Gene"	
"ITGB3"	"3066"	"GENE:3690"	"1841559"	"GENE"		"Gene"	
"LOC390282"	"25013"	"GENE:390282"	"1841560"	"GENE"		"Gene"	
"FAM86DP"	"29060"	"GENE:692099"	"1841561"	"GENE"		"Gene"	
"AGSPX"	"31775"	"GENE:100188767"	"1841562"	"GENE"		"Gene"	
"LOC100130539"	"33397"	"GENE:100130539"	"1841563"	"GENE"		"Gene"	
"LOC643827"	"22921"	"GENE:643827"	"1841564"	"GENE"		"Gene"	
"ATIC"	"528"	"GENE:471"	"1841565"	"GENE"		"Gene"	
"ATXN10"	"9319"	"GENE:25814"	"1841566"	"GENE"		"Gene"	
"LOC100422340"	"38464"	"GENE:100422340"	"1841567"	"GENE"		"Gene"	
"SEPT10P1"	"24139"	"GENE:389662"	"1841568"	"GENE"		"Gene"	
"TTL"	"26242"	"GENE:646982"	"1841569"	"GENE"		"Gene"	
"LOC100533618"	"39660"	"GENE:100533618"	"1841570"	"GENE"		"Gene"	
"RN18S1"	"33309"	"GENE:100008588"	"1841571"	"GENE"		"Gene"	
"HERC2P9"	"23332"	"GENE:440248"	"1841572"	"GENE"		"Gene"	
"VPS37B"	"19406"	"GENE:79720"	"1841573"	"GENE"		"Gene"	
"FGF17"	"6950"	"GENE:8822"	"1841574"	"GENE"		"Gene"	
"MENOQ1"	"26556"	"GENE:494029"	"1841575"	"GENE"		"Gene"	
"ERVH-1"	"40883"	"GENE:100616446"	"1841576"	"GENE"		"Gene"	
"LOC100289170"	"34061"	"GENE:100289170"	"1841577"	"GENE"		"Gene"	
"OR51A6P"	"24578"	"GENE:390046"	"1841578"	"GENE"		"Gene"	
"LOC100421259"	"41267"	"GENE:100421259"	"1841579"	"GENE"		"Gene"	
"LOC100419649"	"31995"	"GENE:100419649"	"1841580"	"GENE"		"Gene"	
"KCNJ15"	"3137"	"GENE:3772"	"1841581"	"GENE"		"Gene"	
"MRGPRD"	"14721"	"GENE:116512"	"1841582"	"GENE"		"Gene"	
"ANKRD13C"	"15138"	"GENE:81573"	"1841583"	"GENE"		"Gene"	
"CCDC81"	"14178"	"GENE:60494"	"1841584"	"GENE"		"Gene"	
"RBM47"	"12340"	"GENE:54502"	"1841585"	"GENE"		"Gene"	
"MANEAL"	"20634"	"GENE:149175"	"1841586"	"GENE"		"Gene"	
"PPP4R1L"	"13360"	"GENE:55370"	"1841587"	"GENE"		"Gene"	
"RPL17P24"	"36269"	"GENE:100271153"	"1841588"	"GENE"		"Gene"	
"CERKL"	"29273"	"GENE:375298"	"1841589"	"GENE"		"Gene"	
"LOC100526736"	"39000"	"GENE:100526736"	"1841590"	"GENE"		"Gene"	
"LOC100418660"	"30995"	"GENE:100418660"	"1841591"	"GENE"		"Gene"	
"MX1"	"4012"	"GENE:4599"	"1841592"	"GENE"		"Gene"	
"QDPR"	"4557"	"GENE:5860"	"1841593"	"GENE"		"Gene"	
"WDR91"	"11652"	"GENE:29062"	"1841594"	"GENE"		"Gene"	
"LINC00092"	"32224"	"GENE:100188953"	"1841595"	"GENE"		"Gene"	
"RNY3"	"4838"	"GENE:6085"	"1841596"	"GENE"		"Gene"	
"SNORD115-32"	"33725"	"GENE:100033806"	"1841597"	"GENE"		"Gene"	
"C10orf140"	"22742"	"GENE:387640"	"1841598"	"GENE"		"Gene"	
"LOC100134203"	"30846"	"GENE:100134203"	"1841599"	"GENE"		"Gene"	
"LOC100288336"	"33153"	"GENE:100288336"	"1841600"	"GENE"		"Gene"	
"LOC100419847"	"32449"	"GENE:100419847"	"1841601"	"GENE"		"Gene"	
"EPSTI1"	"20978"	"GENE:94240"	"1841602"	"GENE"		"Gene"	
"C20orf141"	"17132"	"GENE:128653"	"1841603"	"GENE"		"Gene"	
"C3orf17"	"9363"	"GENE:25871"	"1841604"	"GENE"		"Gene"	
"IRX5"	"8981"	"GENE:10265"	"1841605"	"GENE"		"Gene"	
"HMGB1P35"	"32825"	"GENE:100419950"	"1841606"	"GENE"		"Gene"	
"DEFB136"	"28461"	"GENE:613210"	"1841607"	"GENE"		"Gene"	
"IBD18"	"34768"	"GENE:100190931"	"1841608"	"GENE"		"Gene"	
"YPEL4"	"17758"	"GENE:219539"	"1841609"	"GENE"		"Gene"	
"LOC100129118"	"30701"	"GENE:100129118"	"1841610"	"GENE"		"Gene"	
"PSMD9"	"5417"	"GENE:5715"	"1841611"	"GENE"		"Gene"	
"EPB41L1"	"1403"	"GENE:2036"	"1841612"	"GENE"		"Gene"	
"TMEM187"	"6384"	"GENE:8269"	"1841613"	"GENE"		"Gene"	
"ALDH7A1"	"554"	"GENE:501"	"1841614"	"GENE"		"Gene"	
"ANKLE2"	"9663"	"GENE:23141"	"1841615"	"GENE"		"Gene"	
"IRX6"	"18440"	"GENE:79190"	"1841616"	"GENE"		"Gene"	
"AIMP2"	"7210"	"GENE:7965"	"1841617"	"GENE"		"Gene"	
"LOC100132865"	"29967"	"GENE:100132865"	"1841618"	"GENE"		"Gene"	
"LOC100652757"	"41464"	"GENE:100652757"	"1841619"	"GENE"		"Gene"	
"LOC729887"	"24984"	"GENE:729887"	"1841620"	"GENE"		"Gene"	
"CALM2P1"	"35996"	"GENE:100128390"	"1841621"	"GENE"		"Gene"	
"C22orf13"	"15659"	"GENE:83606"	"1841622"	"GENE"		"Gene"	
"CILD8"	"34406"	"GENE:100190786"	"1841623"	"GENE"		"Gene"	
"NCAPG"	"14333"	"GENE:64151"	"1841624"	"GENE"		"Gene"	
"LOC100289238"	"34080"	"GENE:100289238"	"1841625"	"GENE"		"Gene"	
"RSPH4A"	"27230"	"GENE:345895"	"1841626"	"GENE"		"Gene"	
"FDX1L"	"21022"	"GENE:112812"	"1841627"	"GENE"		"Gene"	
"PIP"	"3699"	"GENE:5304"	"1841628"	"GENE"		"Gene"	
"EZH2P1"	"20269"	"GENE:266693"	"1841629"	"GENE"		"Gene"	
"LOC100286925"	"31360"	"GENE:100286925"	"1841630"	"GENE"		"Gene"	
"EMD"	"1378"	"GENE:2010"	"1841631"	"GENE"		"Gene"	
"ADH1C"	"109"	"GENE:126"	"1841632"	"GENE"		"Gene"	
"POLR2B"	"3796"	"GENE:5431"	"1841633"	"GENE"		"Gene"	
"CD44"	"1579"	"GENE:960"	"1841634"	"GENE"		"Gene"	
"BP32"	"26046"	"GENE:474192"	"1841635"	"GENE"		"Gene"	
"LOC645233"	"24366"	"GENE:645233"	"1841636"	"GENE"		"Gene"	
"QRFPR"	"16570"	"GENE:84109"	"1841637"	"GENE"		"Gene"	
"LOC100631251"	"41170"	"GENE:100631251"	"1841638"	"GENE"		"Gene"	
"RPS15AP10"	"23990"	"GENE:728963"	"1841639"	"GENE"		"Gene"	
"AKR1C4"	"661"	"GENE:1109"	"1841640"	"GENE"		"Gene"	
"SLC5A7"	"14168"	"GENE:60482"	"1841641"	"GENE"		"Gene"	
"OR4C6"	"17739"	"GENE:219432"	"1841642"	"GENE"		"Gene"	
"SLC5A1"	"4718"	"GENE:6523"	"1841643"	"GENE"		"Gene"	
"EBLN1"	"26321"	"GENE:340900"	"1841644"	"GENE"		"Gene"	
"SUMO1P1"	"25948"	"GENE:391257"	"1841645"	"GENE"		"Gene"	
"CICP11"	"33658"	"GENE:100288904"	"1841646"	"GENE"		"Gene"	
"SFT2D2"	"29261"	"GENE:375035"	"1841647"	"GENE"		"Gene"	
"FBXL7"	"9708"	"GENE:23194"	"1841648"	"GENE"		"Gene"	
"TOPORS"	"8930"	"GENE:10210"	"1841649"	"GENE"		"Gene"	
"KRT16"	"3217"	"GENE:3868"	"1843018"	"GENE"		"Gene"	
"TTC38"	"13070"	"GENE:55020"	"1843019"	"GENE"		"Gene"	
"TSPY12P"	"29324"	"GENE:377997"	"1843020"	"GENE"		"Gene"	
"MIR505"	"28049"	"GENE:574508"	"1843021"	"GENE"		"Gene"	
"PSORS1C3"	"33876"	"GENE:100130889"	"1843022"	"GENE"		"Gene"	
"ZNF33A"	"5652"	"GENE:7581"	"1843023"	"GENE"		"Gene"	
"DGKK"	"18604"	"GENE:139189"	"1843024"	"GENE"		"Gene"	
"MTF1"	"3951"	"GENE:4520"	"1843025"	"GENE"		"Gene"	
"C14orf55"	"16429"	"GENE:317760"	"1843026"	"GENE"		"Gene"	
"LOC648044"	"26718"	"GENE:648044"	"1843027"	"GENE"		"Gene"	
"COPD6"	"27068"	"GENE:544445"	"1843028"	"GENE"		"Gene"	
"ERVFH21-1"	"40325"	"GENE:100616104"	"1843029"	"GENE"		"Gene"	
"CELF4"	"13005"	"GENE:56853"	"1843030"	"GENE"		"Gene"	
"FOXS1"	"2150"	"GENE:2307"	"1843031"	"GENE"		"Gene"	
"TEN1"	"31218"	"GENE:100134934"	"1843032"	"GENE"		"Gene"	
"FGFR3P3"	"39644"	"GENE:100462816"	"1843033"	"GENE"		"Gene"	
"RPL13AP19"	"29985"	"GENE:100132924"	"1843034"	"GENE"		"Gene"	
"DISP1"	"18495"	"GENE:84976"	"1843035"	"GENE"		"Gene"	
"EIF2S2P1"	"16459"	"GENE:319115"	"1843036"	"GENE"		"Gene"	
"LOC100652844"	"41544"	"GENE:100652844"	"1843037"	"GENE"		"Gene"	
"CADM2"	"19201"	"GENE:253559"	"1843038"	"GENE"		"Gene"	
"RAX"	"10992"	"GENE:30062"	"1843039"	"GENE"		"Gene"	
"CLEC4GP1"	"23740"	"GENE:440508"	"1843040"	"GENE"		"Gene"	
"THA1P"	"25462"	"GENE:390816"	"1843041"	"GENE"		"Gene"	
"CEBPA"	"1658"	"GENE:1050"	"1843042"	"GENE"		"Gene"	
"RPS4XP5"	"36249"	"GENE:100271132"	"1843043"	"GENE"		"Gene"	
"RNY4P19"	"31712"	"GENE:100169834"	"1843044"	"GENE"		"Gene"	
"NPW"	"21698"	"GENE:283869"	"1843045"	"GENE"		"Gene"	
"EXOSC3P2"	"34778"	"GENE:100190954"	"1843046"	"GENE"		"Gene"	
"ITGA11"	"9401"	"GENE:22801"	"1843047"	"GENE"		"Gene"	
"LOC100533637"	"39678"	"GENE:100533637"	"1843048"	"GENE"		"Gene"	
"LOC100533930"	"40022"	"GENE:100533930"	"1843049"	"GENE"		"Gene"	
"RNU7-82P"	"31680"	"GENE:100151679"	"1843050"	"GENE"		"Gene"	
"C1orf213"	"20620"	"GENE:148898"	"1843051"	"GENE"		"Gene"	
"CMBL"	"17730"	"GENE:134147"	"1843052"	"GENE"		"Gene"	
"FAM170A"	"17942"	"GENE:340069"	"1843053"	"GENE"		"Gene"	
"CT47B1"	"22445"	"GENE:643311"	"1843054"	"GENE"		"Gene"	
"FHL3"	"2122"	"GENE:2275"	"1843055"	"GENE"		"Gene"	
"LOC644877"	"23923"	"GENE:644877"	"1843056"	"GENE"		"Gene"	
"SESN3"	"19557"	"GENE:143686"	"1843057"	"GENE"		"Gene"	
"TIGD6"	"15552"	"GENE:81789"	"1843058"	"GENE"		"Gene"	
"SUN1"	"9837"	"GENE:23353"	"1843059"	"GENE"		"Gene"	
"SORT1"	"4987"	"GENE:6272"	"1843060"	"GENE"		"Gene"	
"LIG1"	"3296"	"GENE:3978"	"1843061"	"GENE"		"Gene"	
"SNORA77"	"28693"	"GENE:677843"	"1843062"	"GENE"		"Gene"	
"LOC283663"	"21653"	"GENE:283663"	"1843063"	"GENE"		"Gene"	
"C6orf126"	"24090"	"GENE:389383"	"1843064"	"GENE"		"Gene"	
"PAICSP6"	"33235"	"GENE:780812"	"1843065"	"GENE"		"Gene"	
"LOC100129550"	"31595"	"GENE:100129550"	"1843066"	"GENE"		"Gene"	
"SNORD28"	"7689"	"GENE:9300"	"1843067"	"GENE"		"Gene"	
"TTLL4"	"7978"	"GENE:9654"	"1843068"	"GENE"		"Gene"	
"C21orf88"	"21448"	"GENE:114041"	"1843069"	"GENE"		"Gene"	
"LOC100131011"	"34243"	"GENE:100131011"	"1843070"	"GENE"		"Gene"	
"PRDM6"	"20491"	"GENE:93166"	"1843071"	"GENE"		"Gene"	
"FAM105A"	"12331"	"GENE:54491"	"1843072"	"GENE"		"Gene"	
"COX4I1"	"830"	"GENE:1327"	"1843073"	"GENE"		"Gene"	
"RPL29P17"	"24365"	"GENE:645224"	"1843074"	"GENE"		"Gene"	
"LOC285326"	"15047"	"GENE:285326"	"1843075"	"GENE"		"Gene"	
"ARPP19"	"8569"	"GENE:10776"	"1843076"	"GENE"		"Gene"	
"GSPT2"	"9214"	"GENE:23708"	"1843077"	"GENE"		"Gene"	
"IGHV4-B"	"10264"	"GENE:28389"	"1843078"	"GENE"		"Gene"	
